period,radius,stellar_teff,stellar_logg,stellar_rad,stellar_mag,disposition,insolation,equilibrium_temp,stellar_mass,distance
6.2796518,6.38573,5159.0,4.47,0.9,12.5284,CANDIDATE,71.742,810.0,0.8715815736914763,318.741
1483.5175058,17.4711,5782.0,4.06,1.58,13.1388,CANDIDATE,0.020302,105.0,1.045050302210986,910.154
5.2076995,6.02778,4961.0,4.57,0.78,12.4716,CANDIDATE,17.5447,570.0,0.8241613172250043,242.223
18.2457829,3.87217,5057.0,4.58,0.78,12.0808,CANDIDATE,18.6783,579.0,0.8433585004252222,212.659
17.0180939,14.5502,5782.0,4.26,1.26,13.4446,CANDIDATE,49.0598,737.0,1.0533291704233496,843.379
10.6332248,15.9854,4678.0,4.5,0.81,12.8397,FALSE POSITIVE,26.5909,632.0,0.7564723506628306,271.71
14.13519,9.82212,6466.0,4.18,1.54,12.1185,CANDIDATE,65.1514,791.0,1.3087734099192168,633.364
8.0850515,3.89202,5560.0,4.41,1.02,11.8187,CANDIDATE,92.8495,864.0,0.9750420930159506,298.567
2.917882,3.08813,4593.4,4.65,0.67,12.5035,CANDIDATE,81.6812,837.0,0.7310930016684456,186.872
0.9370901,9.49947,6779.0,3.83,2.43,10.0461,CANDIDATE,3103.07,2079.0,1.455578286726394,430.622
7.842208,12.3266,6428.0,4.18,1.53,13.1011,CANDIDATE,527.439,1335.0,1.2918315378984206,965.524
7.5520411,8.43121,5936.0,4.07,1.58,12.3727,CANDIDATE,306.311,1165.0,1.0693926508333882,641.243
731.8319734,12.4424,3556.0,4.7,0.54,14.2991,CANDIDATE,0.0015866,55.0,0.5328568350447009,214.326
3.0667073,3.39378,3808.0,4.68,0.57,12.4802,ACTIVE PLANET CANDIDATE,37.0044,687.0,0.5669865185282454,104.516
3.5327892,10.5416,8706.0,4.33,1.23975,12.2137,CANDIDATE,1406.91,1706.0,1.198094998525787,1136.24
3.7781679,11.6911,6118.0,4.0,1.77,12.973,CANDIDATE,1317.34,1678.0,1.1422720597998308,966.05
0.9942215,10.5416,5801.93,4.33,1.23975,13.1263,CANDIDATE,363.6038948,1183.0274647,1.198094998525787,1713.43
2.1439841,16.8452,6788.0,4.29,1.44,13.1074,CANDIDATE,968.251,1554.0,1.474171481963798,957.246
22.5095172,12.0156,4952.0,4.5,0.84,13.0303,CANDIDATE,14.3836,542.0,0.8135450245811513,332.357
9.0441543,10.2153,3642.0,4.68,0.57,14.6334,CANDIDATE,1.72908,319.0,0.5669865185282454,260.803
0.76983,10.5416,8658.0,3.92,1.23975,9.7839,FALSE POSITIVE,49237.6,4149.0,0.4661130424183871,402.762
4.4156851,7.75741,5599.0,4.35,1.1,11.9865,CANDIDATE,143.363,964.0,0.9876621065423576,343.112
4.4581792,9.08219,5973.0,4.17,1.43,12.834,CANDIDATE,599.933,1378.0,1.102795781658079,709.759
5.0711656,15.3998,7304.0,3.88,2.43,12.9544,CANDIDATE,2760.2,2019.0,1.633185699388248,1355.12
3.9535041,13.6119,6166.0,3.91,1.98,12.9435,CANDIDATE,835.02,1497.0,1.1618589339798702,1079.16
6.8328077,9.18199,5657.0,4.11,1.45,13.2222,CANDIDATE,410.019,1253.0,0.9875498462972634,789.385
15.8951857,11.9336,3792.0,4.67,0.57,14.1994,CANDIDATE,6.40691,443.0,0.5540803296859531,231.356
13.0795854,9.66071,5555.0,4.5,0.92,13.0582,CANDIDATE,83.886,843.0,0.9758850748377076,435.115
5.267165,6.02919,4930.0,4.54,0.8,12.9845,CANDIDATE,48.3829,734.0,0.8091014793959218,322.179
18.9926881,10.231,3003.0,5.05,0.21,14.3088,CONFIRMED,0.172006,179.0,0.1804104171660941,48.4666
5.6022404,16.2862,6237.0,3.73,2.49,12.0622,CANDIDATE,1136.7,1617.0,1.2140084663386332,900.01
1.0697877,10.5416,8576.7,4.33,1.23975,9.0185,CANDIDATE,63832.9,4428.0,1.198094998525787,74.834
37.98781,10.1109,5983.0,4.26,1.29,12.2544,CANDIDATE,10.8495,505.0,1.1040848277283295,501.914
21.5962209,9.42089,6012.0,4.41,1.09,12.7121,CANDIDATE,37.4782,689.0,1.113463581999472,539.43
2.5011016,15.7428,6421.0,3.84,2.25,13.1724,CANDIDATE,368.009,1220.0,1.2769916499684022,1515.49
2.4214702,9.94252,3642.0,4.62,0.64,14.8212,CANDIDATE,33.5202,670.0,0.6225625169113923,340.166
4.0236761,16.953,9833.0,4.18,2.14,11.9783,CANDIDATE,9268.26,2733.0,2.527263749395364,965.229
3.8149372,13.2182,5709.0,3.89,1.89,13.3092,CANDIDATE,963.383,1552.0,1.0109894639824657,1093.34
18.8392786,10.5098,5972.0,4.18,1.42,13.1386,CANDIDATE,46.6035,727.0,1.1127553987860974,762.45
2.6185048,6.08823,6478.0,4.53,1.04,12.3947,CANDIDATE,235.909,1091.0,1.3362560972214197,461.438
2.1978944,15.7016,5147.0,4.33,2.61,12.5611,CANDIDATE,292.313,1151.0,5.310116336956396,802.838
10.397262,13.8002,4953.5,4.33,2.47,11.5447,CANDIDATE,371.029,1222.0,4.7557271267505286,521.207
3.9846589,2.12827,5903.0,4.44653,1.03,7.3635,CONFIRMED,647.901,1405.0,1.081502358034537,45.683
7.6016156,19.3547,5200.0,4.33,3.38,12.7216,CANDIDATE,44.5994,719.0,8.905461323222598,1261.35
3.581253,12.2522,3873.0,4.66,0.58,14.9198,CANDIDATE,31.7588,661.0,0.5606334528029254,358.254
4.7383479,4.7507,5109.0,4.48,0.89,11.3742,CANDIDATE,453.403,1285.0,0.8721737963540696,182.154
7.809463,14.0451,5816.0,4.32,1.33,12.8603,CANDIDATE,214.334,1065.0,1.347492334245697,708.281
0.8515408,16.072,3254.0,4.7,0.54,14.478,CANDIDATE,37.4851,689.0,0.5328568350447009,200.435
731.3548427,15.334,5794.0,4.36,1.12,13.463,CANDIDATE,0.0186537,102.0,1.047753370571872,703.497
14.7478214,7.68311,5167.0,4.41,0.96,12.6161,CANDIDATE,16.3125,559.0,0.8637051066162051,355.397
5.389491,14.3807,3493.0,4.6,0.67,14.7698,CANDIDATE,10.8749,505.0,0.651587323600017,336.274
1484.1934287,8.94439,5602.0,4.63,0.8,13.2466,CANDIDATE,0.002443,61.0,0.9954122825188998,449.808
7.4476397,2.1911,4526.0,4.56,0.73,10.8273,CANDIDATE,32.4591,664.0,0.7054540669367435,92.6712
0.68831,21.715,6054.0,3.47323,3.13,8.5234,FALSE POSITIVE,21261.5,3364.0,1.06204201093399,213.947
5.332805,2.92256,4189.0,4.57,0.7,11.213,CANDIDATE,56.7571,764.0,0.6637722640372324,86.8636
4.416076,16.839,5186.0,4.33,2.32,13.2786,CANDIDATE,537.53,1341.0,4.195647476113697,1111.68
5.4736892,18.8155,6229.4,4.17,1.5,12.4974,CANDIDATE,217.531,1069.0,1.213404327219266,682.391
2.8656356,11.1837,8849.0,4.4,1.56,13.2022,CANDIDATE,6267.38,2478.0,2.228805742209824,1350.5
3.4542618,10.5416,5801.93,4.33,1.23975,12.4454,CANDIDATE,363.6038948,1183.0274647,1.198094998525787,1102.52
20.8359197,7.56184,6838.0,4.14,1.71,11.7347,CANDIDATE,40.967,704.0,1.4716862831551831,637.497
4.2380294,6.48085,6030.0,4.5,0.99,13.4696,CANDIDATE,695.384,1430.0,1.130038943582747,643.227
3.6477926,3.9626,5005.4,4.33,0.98,12.131,CANDIDATE,252.255,1110.0,0.748643697246506,428.196
5.7180689,9.5585,6219.0,3.99,1.83,11.9319,CANDIDATE,860.489,1508.0,1.1932328490169293,666.515
2.3645949,14.3865,7743.0,4.09,2.02,13.2487,CANDIDATE,3031.27,2067.0,1.8303146681559248,1724.86
1.5275639,2.6103318,3433.0,4.89676,0.427953,12.2255,CONFIRMED,59.3669472,707.9554489,0.526471870414927,57.7553
4.5127799,10.6956,5643.0,4.25,1.25,13.4905,CANDIDATE,316.305,1174.0,1.0130783801573564,796.484
5.8991458,1.10037,5419.4,4.65,0.76,9.1069,CANDIDATE,449.719,1282.0,0.9406979678407088,64.4175
2.4018591,10.1612,6071.0,3.95,1.86,9.9747,FALSE POSITIVE,25813.2,3531.0,1.1242137939091563,260.511
15.5523703,3.54892,5759.0,4.31,1.18,9.2889,CANDIDATE,861.828,1509.0,1.0365423145018375,115.665
3.6249482,5.1321,4935.7,4.33,1.94,9.6235,CANDIDATE,332.475,1189.0,2.933772822737349,364.963
5.6177467,5.60938,6315.0,3.74,2.48,9.74,CANDIDATE,233.759,1089.0,1.2323281890633255,346.576
3.3779614,14.3326751,6113.0,4.05769,1.6616499,12.5329,CONFIRMED,1619.4059744,1617.9261106,1.1497199644530398,773.974
1.4328255,18.2238418,4588.0,4.47637,0.817544,14.7028,CONFIRMED,528.4147032,1222.8226457,0.7298192132297183,566.459
8.5473,10.3970349,6619.0,4.02,1.89911,12.4715,CANDIDATE,742.9187125,1331.5426262,1.3769661448800583,971.803
6.1079575,19.1369245,5681.0,4.0558,1.56062,12.2311,CANDIDATE,527.4088544,1222.2403125,1.009758128338397,575.271
0.7888389,16.4131054,5568.0,4.39267,1.0280499,11.6044,CONFIRMED,3170.9888441,1913.8964113,0.9517467700470494,268.325
6.9153868,15.9616,6649.3,4.37,2.05,10.8597,CANDIDATE,2475.48,1965.0,3.591953810612448,553.272
6.9593972,9.3800527,5854.0,4.438,1.33729,9.1871,CONFIRMED,341.0877558,1096.0649295,1.7876159268220764,127.28
3.2706204,13.5836554,5933.0,4.31,1.53146,12.4338,CANDIDATE,1366.8847119,1550.7890331,1.7459601910048963,698.403
3.6342494,4.36152,5829.0,3.73,2.31,9.5605,CANDIDATE,973.329,1556.0,1.0448332409524976,227.014
2.6141047,3.60255,5650.0,4.11,1.46,10.37,CANDIDATE,787.265,1475.0,1.001218193753744,220.877
10.1298877,3.76774,6802.0,4.05,1.9,9.4738,CANDIDATE,371.461,1223.0,1.476829038479818,261.077
12.9623248,5.94559,5996.0,4.2,1.39,10.1115,CANDIDATE,69.6232,804.0,1.1164843035426235,212.894
12.5383316,3.44886,6018.0,4.3,1.23,9.8987,CANDIDATE,60.8025,777.0,1.100609467084162,168.977
9.5327064,2.39108,4504.0,4.58,0.72,10.3012,CANDIDATE,22.3356,605.0,0.7186013258061064,70.5122
733.3796728,6.17234,5878.0,4.29,1.22,10.0778,CANDIDATE,25.9335,628.0,1.0581389051673016,177.911
0.8134733,13.1118363,4400.0,4.64555,0.757649,11.1184,CONFIRMED,680.8952697,1302.836235,0.925356606639168,86.7467
17.2051468,8.17561,6470.6,4.13,1.63,9.17446,ACTIVE PLANET CANDIDATE,18.2667,575.0,1.306767214981272,176.365
3.1739329,15.5264,4999.0,4.33,3.95,10.1676,CANDIDATE,68.2123,800.0,12.16234203070451,360.452
4.0947485,17.3607607,5983.0,4.27,2.1987801,11.7584,CANDIDATE,2355.1265087,1776.737668,3.282363062688,758.968
2.4053036,19.9376761,5476.0,3.88771,1.84636,11.5744,CANDIDATE,2283.8953939,1763.1481335,0.9597669419775776,441.968
3.9854465,16.4220671,5904.0,4.0,1.71105,9.5687,CANDIDATE,1257.4270919,1518.7645545,1.0674521652087117,191.372
0.8778729,6.173706,6210.0,4.18301,1.46319,11.5643,CANDIDATE,7881.8722822,2403.1290748,1.1896918048123355,457.078
7.5837846,10.7098887,6457.0,4.0,1.89487,12.0824,CANDIDATE,817.5602045,1363.7968578,1.30912724485404,793.88
4.9486116,10.6945832,5524.0,4.5045,0.912363,11.7803,CANDIDATE,219.1762514,981.3368862,0.9697467893556062,260.813
17.4368079,18.6840757,6332.0,4.19731,1.47515,11.1102,CANDIDATE,155.7889305,901.0603895,1.2496989027012964,366.686
5.9337178,19.9345,3322.0,4.71,0.53,14.9074,CANDIDATE,3.66917,385.0,0.5252605214400256,233.338
4.5696698,13.0582928,6122.0,4.283,1.28306,12.4399,CONFIRMED,616.12218,1270.6807784,1.1516405625038897,562.256
10.9799801,8.3173,5754.2,4.2,1.34,12.4071,CANDIDATE,72.3255,812.0,1.0376063430677165,533.016
11.5379235,3.827,5835.0,4.45,1.01,10.9535,CANDIDATE,90.3933,859.0,1.0482521669161982,218.468
3.6462287,14.2198,5707.0,3.92,1.84,13.2336,CANDIDATE,721.653,1443.0,1.0267357104456205,1077.53
8.1618477,11.849,7238.0,4.25,1.59,12.5489,CANDIDATE,150.654,976.0,1.6391446098405202,825.215
13.0953097,8.3339,6103.0,4.13,1.54,12.0407,CANDIDATE,21.487,599.0,1.1664455293950036,537.819
3.3047459,4.70927,6636.0,4.35,1.3,12.351,CANDIDATE,1949.35,1851.0,1.3794619504599872,578.91
19.3111424,9.91342,5850.0,4.54,0.92,13.0093,CANDIDATE,30.3232,653.0,1.0700367065011067,466.577
729.9391752,15.2287,5136.9,4.61,0.77,12.0263,CANDIDATE,7.21802,456.0,0.8806522958129213,214.986
2.7543175,2.11364,3573.0,4.7,0.54,12.0438,CANDIDATE,36.9545,686.0,0.5328568350447009,75.4617
3.4732477,13.0505,7081.0,4.21,1.63,13.3562,CANDIDATE,935.315,1540.0,1.5710797468960307,1207.19
4.7192734,7.15211,6521.0,4.22041,1.6,9.5359,FALSE POSITIVE,156.343,985.0,1.550504341356257,212.005
10.9600975,9.91407,5586.7,3.82,2.04,11.7921,CANDIDATE,215.895,1067.0,1.0024976335641294,580.95
4.9156665,5.59825,5656.0,4.28,1.2,11.4291,CANDIDATE,197.609,1044.0,1.000427251560147,303.927
19.6500878,14.4539,8968.0,3.88,2.85,11.0608,CANDIDATE,64.2887,788.0,2.246532683581609,1116.12
7.447404,13.1669,7936.0,4.26,1.7,11.3329,CANDIDATE,106.276,894.0,1.917435942632578,639.815
3.6850751,10.2036,5860.0,4.07,1.57,12.3896,CANDIDATE,214.472,1066.0,1.0558988723919318,612.225
13.4364908,9.8672,6229.0,4.28,1.31,12.3613,FALSE POSITIVE,690.534,1428.0,1.1922452822238665,590.249
5.0953453,12.0431,6269.0,3.79,2.34,12.1162,CANDIDATE,1011.51,1571.0,1.2309905985147995,883.252
17.0116833,8.55494,5668.0,4.53,0.91,12.2657,CANDIDATE,23.9943,616.0,1.0230710744351492,338.067
1.7988855,13.2509,3458.0,4.63,0.62,14.9692,CANDIDATE,48.1876,734.0,0.5978695021879143,315.113
3.0589547,17.6594,6821.0,4.11,1.78,13.3831,CANDIDATE,1967.9,1855.0,1.4882059134403087,1325.9
4.7192771,9.68968,5990.0,4.00966,1.42,10.245,CANDIDATE,515.984,1327.0,0.7517262398328706,245.318
7.0911739,14.5208,5924.0,4.2,1.37,13.4995,CANDIDATE,1526.19,1741.0,1.084586403042881,949.219
5.7881587,11.6578,5668.0,4.33,3.74,11.983,CANDIDATE,1170.98,1629.0,10.903507475640591,1245.89
9.5098954,16.5009,5478.0,4.31,1.14,12.8316,CANDIDATE,50.8044,743.0,0.9674593449630768,511.237
8.4325164,9.45527,5300.0,4.41,0.98,12.925,CANDIDATE,26.3135,630.0,0.9000676913999603,431.429
2.67581,15.7041,6171.0,4.07,1.66,12.9822,CANDIDATE,709.373,1437.0,1.1804271705802294,1006.66
7.5138657,3.23033,5139.0,4.48,0.89,10.9743,CANDIDATE,42.4479,711.0,0.8721737963540696,151.511
26.1622122,10.1227,6139.0,4.39,1.14,10.5353,CANDIDATE,44.9857,721.0,1.1631419623873662,221.906
0.9097915,6.92737,5822.0,4.39,1.09,12.9505,CANDIDATE,1085.74,1599.0,1.0633494656143658,571.796
10.8089555,11.7906,6876.0,4.27,1.49,12.9661,CANDIDATE,95.8499,871.0,1.507285627777209,992.387
2.2059167,1.0369208,3087.0,5.07767,0.202097,11.9686,CANDIDATE,9.6425737,449.4361398,0.1780790190794974,16.9227
9.2897006,11.4812614,6055.0,4.22795,1.41549,10.99,CONFIRMED,327.8306693,1085.2558727,1.2347716009105385,352.181
3.8030207,4.18884,5035.0,4.35,1.01,11.0686,CANDIDATE,221.979,1075.0,0.8326562932924456,174.42
32.5444769,11.9952,3230.0,4.84,0.38,14.6483,CANDIDATE,0.130568,167.0,0.3642421614922217,168.1966
1.5840089,5.90757,5188.0,3.91,1.72,12.0139,CANDIDATE,296.761,1156.0,0.8767583589138986,447.901
5.015806,14.6529,7155.0,3.89,2.37,12.9595,CANDIDATE,2429.4,1955.0,1.5897166149444617,1310.99
3.917482,13.4773,6466.0,4.18,1.54,12.1967,CANDIDATE,511.088,1324.0,1.3087734099192168,662.96
12.2981251,9.70951,5614.0,4.55,0.87,13.4442,CANDIDATE,95.5652,871.0,0.9791777277536812,536.703
2.5354002,15.299,5526.0,4.17,1.34,13.2738,CANDIDATE,529.415,1336.0,0.968350582202184,723.354
11.1860909,10.3662,6520.0,4.11,1.69,12.2525,CANDIDATE,353.841,1208.0,1.3415177721805531,741.795
7.3144752,13.336,5137.0,4.39,0.99,12.8314,CANDIDATE,17.6496,571.0,0.8771894716342394,390.235
12.9414603,10.6791,5832.0,4.45,1.01,13.2079,CANDIDATE,58.6863,771.0,1.0482521669161982,514.266
4.0860495,13.0323437,6580.0,4.0663,1.47741,11.248,CONFIRMED,1434.7738788,1569.6962289,0.9270968165267838,500.258
3.1651539,14.2867,6396.0,4.15,1.57,11.1708,CANDIDATE,1222.01,1647.0,1.2694696608294498,407.645
6.5568726,12.6672,6139.0,4.23,1.36,12.1404,CANDIDATE,160.545,991.0,1.1452514175773365,534.334
2.3207203,14.0426,4390.0,4.12,1.2,11.7332,CANDIDATE,135.481,950.0,0.6921265567806193,180.958
2.5001306,17.7461,6158.0,4.2,1.42,13.4146,CANDIDATE,570.926,1361.0,1.1651979450666872,1002.32
25.0709977,11.9941,5624.0,4.49,0.94,12.5738,CANDIDATE,13.367,532.0,0.9955858798115318,388.523
3.5911377,11.6235,6094.0,4.5,0.99,12.0846,CANDIDATE,184.928,1027.0,1.130038943582747,358.155
1.1235117,12.5587,3505.0,4.67,0.58,14.9482,CANDIDATE,66.6916,796.0,0.5736922834913962,364.963
4.315664,8.30372,6707.0,4.2,1.56,12.0669,CANDIDATE,2834.56,2032.0,1.4062813524669162,580.371
35.7890963,9.2051754,6218.9,3.96,1.90288,11.2822,CANDIDATE,95.0227177,796.2998086,1.2040536105880066,511.417
1.6930171,16.2172,6010.0,4.05,1.64,12.6705,CANDIDATE,2086.88,1882.0,1.100298997754936,755.87
1.0014437,4.71785,6380.0,4.438,1.18,8.2046,FALSE POSITIVE,28733.4,3627.0,1.3918327006498117,87.2682
3.8647617,13.7097,6119.0,3.98,1.83,13.2261,CANDIDATE,1263.12,1660.0,1.1660715533264878,950.963
4.2807848,2.8386,4354.0,4.59,0.69,12.8143,CANDIDATE,60.9199,778.0,0.6753380239545383,193.932
37.8575614,7.35774,5980.0,4.34,1.17,13.3296,CANDIDATE,32.4592,664.0,1.0919298659342584,750.839
3.1791661,12.9563,6452.0,4.43,1.16,13.0339,CANDIDATE,1190.1,1636.0,1.3205018066523972,651.466
10.3031578,11.0446,6387.0,3.94,2.01,10.8833,CANDIDATE,132.955,946.0,1.2829659671017053,398.406
5.4863844,14.247,6498.0,4.15,1.61,12.9268,CANDIDATE,719.754,1442.0,1.3349800429372454,954.945
1.2864856,14.0003,3172.0,4.79,0.45,14.6186,CANDIDATE,46.706,728.0,0.4552480024093194,158.097
4.8934688,15.84,6332.0,4.15,1.56,12.8709,CANDIDATE,975.759,1557.0,1.253349574666132,853.667
18.184189,9.90639,5265.0,4.32,1.09,12.0836,CONFIRMED,20.0861,589.0,0.9050571780865578,320.527
4.3664669,9.52505,3598.0,4.66,0.59,14.2251,CANDIDATE,20.3906,592.0,0.5801322976239546,233.304
2.5989031,2.4312854,3719.0,4.76941,0.512361,11.7602,CONFIRMED,48.4615319,672.9286739,0.5628402541863183,64.2308
4.6955986,2.6626375,3719.0,4.76941,0.512361,11.7602,CONFIRMED,22.0222982,552.5039779,0.5628402541863183,64.2308
7.1024749,1.9895244,3719.0,4.76941,0.512361,11.7602,CONFIRMED,12.6834573,481.3147406,0.5628402541863183,64.2308
7.7103227,8.52513,6617.0,4.42,1.2,13.1227,CANDIDATE,410.215,1253.0,1.3809740359335374,713.493
3.4714821,13.2477,6604.0,4.28,1.41,12.716,CANDIDATE,1049.57,1585.0,1.381214874185228,690.045
5.8778295,11.2784,5965.0,3.43,3.34,11.5555,CANDIDATE,316.166,1174.0,1.0947525233569784,854.397
6.5479496,2.28629,4853.5,4.61,0.73,12.1821,CANDIDATE,98.978,878.0,0.7915324817654001,197.121
23.136755,9.05398,7723.0,4.08,2.04,11.2405,CANDIDATE,245.088,1102.0,1.824245804551124,681.143
8.6243051,16.2074,7944.0,4.39,1.47,12.363,CANDIDATE,3083.68,2076.0,1.93400543745988,700.825
3.5171227,14.6605,6386.0,3.88,2.16,12.3531,CANDIDATE,541.267,1343.0,1.290418330380838,914.054
2.231293,15.38,6356.0,4.38,1.19,13.4658,ACTIVE PLANET CANDIDATE,621.755,1391.0,1.2385596975415698,782.642
4.140097,16.9028,5359.0,4.57,0.82,13.4986,CANDIDATE,206.767,1056.0,0.910858102731908,453.793
8.0136668,11.825,5831.0,4.17,1.4,12.4865,CANDIDATE,191.471,1036.0,1.0570099917110052,597.698
4.7359232,13.5752589,5370.0,3.72765,2.7871499,7.3212,CONFIRMED,468.2559879,1186.425806,1.5128423547880614,99.1596
16.9356875,3.59731,4758.0,4.62,0.71,12.392,CANDIDATE,26.8131,633.0,0.7661957147827951,201.413
1.9647786,15.9566,3314.0,4.62,0.64,14.85,CANDIDATE,39.1755,696.0,0.6225625169113923,297.833
3.3421583,16.3017,6022.0,4.15,1.46,13.0934,CANDIDATE,132.245,944.0,1.097813919032843,850.423
4.8332515,14.6312,6431.0,3.9,2.11,12.7886,CANDIDATE,907.188,1528.0,1.2894007897191997,1015.39
42.7305626,4.03815,5247.0,4.56,0.83,12.5687,CANDIDATE,10.2931,499.0,0.9119671734147544,308.178
3.9525732,10.5416,4536.1,4.33,1.23975,10.4263,FALSE POSITIVE,363.6038948,1183.0274647,1.198094998525787,364.963
17.7505864,4.72963,6967.0,4.34,1.38,9.56062,CANDIDATE,165.508,999.0,1.5190819173681072,191.472
3.9963956,3.52475,5684.0,4.08,1.52,9.65566,CANDIDATE,736.757,1451.0,1.0127685281706351,174.397
20.86399,3.8434,6153.0,4.35,1.2,9.99685,CANDIDATE,75.5957,821.0,1.1753995317528887,185.35
5.9867942,10.5818,6336.4,4.26,1.37,9.7664,CANDIDATE,194.213,1040.0,1.2452718064799604,201.21
14.066109,21.5662738,6157.0,4.20407,1.47641,9.1116,FALSE POSITIVE,153.0394528,897.0581591,1.2714725174616752,131.018
20.3292125,14.2065,6500.6,4.32,1.37,10.0252,CANDIDATE,162.179,994.0,1.4297633343579337,237.169
30.5055627,5.65993,6500.6,4.32,1.37,10.0252,CANDIDATE,221.595,1074.0,1.4297633343579337,237.169
8.9965133,4.26079,6500.6,4.32,1.37,10.0252,CANDIDATE,160.463,991.0,1.4297633343579337,237.169
4.09416135,5.18833,6500.6,4.32,1.37,10.0252,CANDIDATE,77.417,826.0,1.4297633343579337,237.169
5.0569708,5.09264,5818.9,3.95,1.8,9.60892,CONFIRMED,376.594,1227.0,1.0528537091761092,212.128
3.8388774,1.94873,5745.0,4.44,1.01,9.1993,CANDIDATE,370.484,1222.0,1.0243910344580924,97.8683
4.09416135,2.4364,4859.0,4.59,0.75,9.1129,CANDIDATE,60.1386,775.0,0.7978946407780463,50.2297
9.5160627,17.807,4481.6,4.33,8.18,10.1032,CANDIDATE,23.0984,610.0,52.15904469766463,673.028
6.8672313,2.31017,5564.0,4.51,0.91,10.1763,CANDIDATE,123.542,928.0,0.9770252910585512,127.16
12.9587054,2.49711,5564.0,4.51,0.91,10.1763,CANDIDATE,61.6019,780.0,0.9770252910585512,127.16
0.8219599,10.5416,3866.3,4.33,1.23975,10.318,FALSE ALARM,884.027,1519.0,1.198094998525787,364.963
4.0610981,2.57627,6193.0,4.38,1.16,8.5861,CANDIDATE,306.57,1165.0,1.1768984739862554,96.6949
5.6494351,3.74551,5764.0,4.33,2.95,8.641,CANDIDATE,730.055,1448.0,6.7837065548601805,280.1428
7.3120981,3.45268,5159.0,4.57,0.8,10.2443,CANDIDATE,58.7812,771.0,0.8669678550690381,101.511
7.4760689,14.1742091,6680.0,4.20036,2.3351099,8.8252,ACTIVE PLANET CANDIDATE,1663.7503613,1628.8901244,3.153535116270772,237.035
2.9852193,17.0487122,6116.0,4.15621,1.48347,12.0054,CANDIDATE,1524.9617185,1593.8024312,1.1497159527519645,522.201
10.5789534,3.0009044,5164.0,4.61221,0.765045,11.7085,CANDIDATE,45.8125278,663.5380216,0.8737898257261756,190.991
0.2939493,0.9372852,3359.0,4.89202,0.33188,10.8861,CANDIDATE,363.4366793,1113.594144,0.3131880509695124,21.182
4.09416135,5.6562862,6487.0,4.438,1.0,10.594,CANDIDATE,1.7268018,292.3683615,0.999592574439681,393.5746
4.09416135,9.531746,6534.0,3.84827,2.2886801,8.03278,CANDIDATE,2.946782,334.1617606,1.3466762723761223,157.48
735.797917,2.7674128,5972.63,4.28725,1.24541,8.89177,CANDIDATE,0.6531366,229.2824174,1.0957152809214183,109.972
4.09416135,4.5545799,6477.0,4.16898,1.56674,8.43041,CANDIDATE,8.5317587,435.8924938,1.320677819770102,126.959
4.09416135,8.6506071,5952.0,4.32279,1.19221,12.122,ACTIVE PLANET CANDIDATE,72.9167674,745.2922434,1.0897290835010145,466.165
718.652003,3.447372,6002.0,4.1943,1.3949,8.3408,CANDIDATE,0.8549995,245.2512392,1.1097091572426916,98.2118
731.9966539,10.6774533,4722.0,4.55866,0.756773,12.0742,CANDIDATE,9.8437073,451.7617145,0.7558128638099204,183.078
1.6289322,1.2145664,3202.0,4.86375,0.226407,10.8372,CONFIRMED,20.9593189,545.7126746,0.13656918621553,12.613
4.09416135,9.3912424,7271.0,4.15114,1.7819099,8.8855,CANDIDATE,2.1568906,309.0841804,1.639587137718472,187.473
4.09416135,3.1919762,4713.0,4.49053,0.815268,10.3852,CANDIDATE,16.5103821,514.1135268,0.7498144638980333,92.1219
4.09416135,6.3590858,8450.0,4.31188,1.67454,9.61487,CANDIDATE,1.8314743,296.7016455,2.09649617022472,323.808
19.7468103,2.6201221,6439.2,4.25521,1.4073499,7.2861,CANDIDATE,125.152068,853.059369,1.299682270117041,68.305
4.09416135,11.6792669,3907.0,4.59828,0.663933,12.6973,CANDIDATE,15.6664583,507.4140128,0.6373111721987536,153.244
4.09416135,6.1245707,6608.0,4.32886,1.3326,9.40853,CANDIDATE,1.5465501,284.4204055,1.3806469541420137,175.659
22.6957088,2.2731788,5988.0,4.28183,1.2555,7.848,CANDIDATE,69.1573302,735.4942881,1.0997309694646484,70.1908
5.4496736,8.32098,6760.0,4.21,1.57,10.4679,CANDIDATE,2.08998,334.0,1.4575461884617509,340.52
3.4268387,2.12571,4794.0,4.55,0.77,8.8688,CANDIDATE,94.0962,867.0,0.7670160850642853,44.8496
2.3170053,4.4811227,5542.0,4.438,1.0432,10.7742,CANDIDATE,739.5821823,1330.0450754,1.0878228525173916,186.982
4.3787302,21.696241,6159.0,4.37691,1.22606,11.3425,ACTIVE PLANET CANDIDATE,644.3692254,1285.0009455,1.3054386571013834,344.134
4.3816966,10.8739335,6875.0,4.01141,1.99491,10.6264,CANDIDATE,2221.0308758,1750.8881304,1.4896342048007116,477.776
3.7783401,13.8305377,5443.0,4.54284,0.863922,12.0491,CONFIRMED,269.1657299,1033.0579657,0.9497560930655912,274.96
4.243624,5.7584838,5372.0,4.438,1.0,11.3648,CANDIDATE,283.2736399,1046.3362951,0.999592574439681,336.87
3.8568001,12.9539382,5009.0,4.49886,0.849464,15.331,CANDIDATE,198.7022717,957.5698373,0.8297991353384105,1042.3
2.7086444,13.966554,4848.0,4.47567,0.851167,13.6702,CANDIDATE,289.816123,1052.3262047,0.7898099058249051,401.464
