toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,stellar_mass
6606.01,242532142,CANDIDATE,14h20m27.98s,215.116596,-44d21m15.54s,-44.354316,-2.299,-4.811,2460092.591766,2.5354002,1.744,11001.0,15.299,529.415,1336.0,13.2738,723.354,5526.0,4.17,1.34,2023-08-15 20:53:44,2024-08-22 10:08:01,0.9683505822021841
6607.01,400968492,CANDIDATE,11h10m20.36s,167.584824,-69d20m41.97s,-69.344992,-19.052,2.612,2460080.819177,11.1860909,5.989,4416.0,10.3662,353.841,1208.0,12.2525,741.795,6520.0,4.11,1.69,2023-08-15 20:53:44,2024-08-22 10:08:01,1.3415177721805533
6608.01,366315051,CANDIDATE,14h35m46.71s,218.944637,-32d43m09.45s,-32.719293,-6.14,3.981,2460093.589256,7.3144752,1.481,19146.0,13.336,17.6496,571.0,12.8314,390.235,5137.0,4.39,0.99,2023-08-15 20:53:44,2024-08-22 10:08:01,0.8771894716342394
6609.01,291668351,CANDIDATE,14h31m56.52s,217.985495,-54d24m02.35s,-54.400652,-11.535,-8.849,2460083.77241,12.9414603,3.75,13164.0,10.6791,58.6863,771.0,13.2079,514.266,5832.0,4.45,1.01,2023-08-15 20:53:44,2024-08-22 10:08:01,1.0482521669161982
661.01,53735810,CONFIRMED,10h32m54.01s,158.22503,-34d59m23.67s,-34.989907,11.492,-13.533,2458544.170492,4.0860495,4.5420607,7083.7091188,13.0323437,1434.7738788,1569.6962289,11.248,500.258,6580.0,4.0663,1.47741,2019-05-07 15:39:33,2024-09-19 10:08:01,0.9270968165267838
6610.01,289076007,CANDIDATE,14h58m17.15s,224.571478,-49d16m33.52s,-49.275979,-17.066,-8.895,2460089.141513,3.1651539,3.416,8746.0,14.2867,1222.01,1647.0,11.1708,407.645,6396.0,4.15,1.57,2023-08-15 20:53:45,2024-08-22 10:08:01,1.2694696608294498
6611.01,403368444,CANDIDATE,15h19m32.09s,229.883712,-73d31m21.36s,-73.522601,-4.264,-8.369,2460111.963815,6.5568726,2.755,8511.0,12.6672,160.545,991.0,12.1404,534.334,6139.0,4.23,1.36,2023-08-15 20:53:45,2024-09-19 12:02:59,1.1452514175773365
6612.01,76706043,CANDIDATE,15h17m10.78s,229.294897,-33d58m09.45s,-33.969293,-15.293,-8.876,2460092.286886,2.3207203,1.797,12787.0,14.0426,135.481,950.0,11.7332,180.958,4390.0,4.12,1.2,2023-08-15 20:53:45,2024-08-22 10:08:01,0.6921265567806193
6613.01,426904354,CANDIDATE,15h48m01.48s,237.006147,-66d48m38.97s,-66.810824,0.494,-6.004,2460121.932395,2.5001306,1.61,16650.0,17.7461,570.926,1361.0,13.4146,1002.32,6158.0,4.2,1.42,2023-08-15 20:53:45,2025-05-19 12:03:23,1.1651979450666872
6614.01,149179763,CANDIDATE,05h26m48.05s,81.700204,-65d17m22.97s,-65.289713,23.891,53.36,2460150.584875,25.0709977,2.379,12286.0,11.9941,13.367,532.0,12.5738,388.523,5624.0,4.49,0.94,2023-08-15 20:53:45,2024-08-22 10:08:01,0.9955858798115318
6615.01,145804834,CANDIDATE,15h20m32.21s,230.134223,-45d32m28.39s,-45.54122,-12.259,-8.158,2460090.248705,3.5911377,1.623,13850.0,11.6235,184.928,1027.0,12.0846,358.155,6094.0,4.5,0.99,2023-08-15 20:53:45,2024-09-12 12:02:47,1.130038943582747
6616.01,349503728,CANDIDATE,14h42m39.38s,220.664082,-79d27m14.74s,-79.454095,9.298,-0.663,2460123.871658,1.1235117,1.039,48991.0,12.5587,66.6916,796.0,14.9482,364.963,3505.0,4.67,0.58,2023-08-15 20:53:45,2024-08-22 10:08:01,0.5736922834913962
6617.01,439381274,CANDIDATE,13h03m11.9s,195.799598,-64d49m19.57s,-64.822103,-5.042,-3.144,2460093.414898,4.315664,6.135,3530.0,8.30372,2834.56,2032.0,12.0669,580.371,6707.0,4.2,1.56,2023-08-15 20:53:46,2024-08-22 10:08:01,1.4062813524669162
6618.01,350432166,CANDIDATE,05h39m32.62s,84.885928,-59d00m20.65s,-59.005736,-1.453,7.097,2459997.460352,35.7890963,8.6915413,2255.7900517,9.2051754,95.0227177,796.2998086,11.2822,511.417,6218.9,3.96,1.90288,2023-08-15 20:53:46,2025-01-15 12:03:15,1.2040536105880066
6619.01,399195246,CANDIDATE,10h54m01.67s,163.506946,-70d53m32.11s,-70.892253,-14.563,1.738,2460092.280152,1.6930171,2.759,10940.0,16.2172,2086.88,1882.0,12.6705,755.87,6010.0,4.05,1.64,2023-08-15 20:53:46,2025-02-20 12:03:08,1.100298997754936
662.01,54085154,FALSE POSITIVE,10h40m43.23s,160.180141,-31d55m38.04s,-31.927233,-2.069,-15.577,2460037.452461,1.0014437,1.28,416.0,4.71785,28733.4,3627.0,8.2046,87.2682,6380.0,4.438,1.18,2019-05-07 15:39:33,2024-09-19 10:08:01,1.3918327006498117
6620.01,241592217,CANDIDATE,13h48m46.96s,207.195682,-53d34m33.34s,-53.575927,-16.64,-2.216,2460094.093286,3.8647617,4.038,7591.0,13.7097,1263.12,1660.0,13.2261,950.963,6119.0,3.98,1.83,2023-08-15 20:53:46,2024-08-22 10:08:01,1.1660715533264878
6621.01,374908396,CANDIDATE,05h55m51.26s,88.963569,-65d30m26.99s,-65.507496,-7.453,-3.928,2460118.609287,4.2807848,2.073,2031.0,2.8386,60.9199,778.0,12.8143,193.932,4354.0,4.59,0.69,2023-08-15 20:53:46,2025-03-20 12:04:04,0.6753380239545383
6622.01,260539542,CANDIDATE,06h27m47.77s,96.949049,-54d16m46.26s,-54.279518,10.729,-3.447,2460075.149187,37.8575614,7.424,5180.0,7.35774,32.4592,664.0,13.3296,750.839,5980.0,4.34,1.17,2023-08-15 20:53:46,2024-08-22 10:08:01,1.0919298659342584
6623.01,207937389,CANDIDATE,13h49m41.19s,207.421621,-57d09m00.05s,-57.150013,-10.556,-3.771,2460094.305669,3.1791661,2.844,16245.0,12.9563,1190.1,1636.0,13.0339,651.466,6452.0,4.43,1.16,2023-08-15 20:53:46,2024-08-22 10:08:01,1.3205018066523972
6624.01,443199889,CANDIDATE,13h15m33.19s,198.888298,-61d26m35.07s,-61.443076,-24.117,-11.293,2460087.460245,10.3031578,3.44,3072.0,11.0446,132.955,946.0,10.8833,398.406,6387.0,3.94,2.01,2023-08-15 20:53:46,2024-08-22 10:08:01,1.2829659671017053
6625.01,258409964,CANDIDATE,14h47m13.37s,221.805701,-68d31m16.13s,-68.521148,-8.301,-9.675,2460088.145466,5.4863844,4.339,8862.0,14.247,719.754,1442.0,12.9268,954.945,6498.0,4.15,1.61,2023-08-15 20:53:47,2025-05-17 12:03:19,1.3349800429372454
6626.01,148691985,CANDIDATE,15h24m06.01s,231.025033,-39d54m33.81s,-39.909393,-17.699,-20.864,2460092.410385,1.2864856,1.328,104433.0,14.0003,46.706,728.0,14.6186,158.097,3172.0,4.79,0.45,2023-08-15 20:53:47,2024-08-22 10:08:01,0.4552480024093194
6627.01,411463659,CANDIDATE,11h58m21.06s,179.587735,-68d43m01.2s,-68.716999,3.148,-4.531,2460092.036359,4.8934688,3.157,9659.0,15.84,975.759,1557.0,12.8709,853.667,6332.0,4.15,1.56,2023-08-15 20:53:47,2025-05-17 12:03:19,1.253349574666132
6628.01,75650448,CONFIRMED,15h03m20.89s,225.83705,-35d13m50.08s,-35.230579,-30.179,-15.946,2460093.829735,18.184189,3.696,9343.0,9.90639,20.0861,589.0,12.0836,320.527,5265.0,4.32,1.09,2023-08-15 20:53:47,2025-04-21 12:03:49,0.9050571780865578
6629.01,160442729,CANDIDATE,14h52m32.6s,223.135822,-38d51m41.98s,-38.861661,-10.765,-17.589,2460086.317717,4.3664669,2.004,26747.0,9.52505,20.3906,592.0,14.2251,233.304,3598.0,4.66,0.59,2023-08-15 20:53:47,2024-08-22 10:08:01,0.5801322976239546
663.01,54962195,CONFIRMED,10h40m15.8s,160.065852,-08d30m39.9s,-8.511083,-142.182,-82.962,2458544.387711,2.5989031,1.6635706,1953.2615465,2.4312854,48.4615319,672.9286739,11.7602,64.2308,3719.0,4.76941,0.512361,2019-05-07 15:39:33,2025-04-21 12:03:49,0.5628402541863183
663.02,54962195,CONFIRMED,10h40m15.8s,160.065852,-08d30m39.9s,-8.511083,-142.182,-82.962,2458543.405068,4.6955986,2.1638721,1969.101717,2.6626375,22.0222982,552.5039779,11.7602,64.2308,3719.0,4.76941,0.512361,2019-05-07 15:39:33,2025-07-10 10:08:01,0.5628402541863183
663.03,54962195,CONFIRMED,10h40m15.8s,160.065852,-08d30m39.9s,-8.511083,-142.182,-82.962,2458547.138797,7.1024749,2.7542652,1317.715762,1.9895244,12.6834573,481.3147406,11.7602,64.2308,3719.0,4.76941,0.512361,2021-07-08 23:15:54,2024-02-16 10:08:02,0.5628402541863183
6630.01,312612366,CANDIDATE,14h03m23.31s,210.847138,-51d55m38.73s,-51.927424,-2.705,-0.467,2460082.169306,7.7103227,4.406,6083.0,8.52513,410.215,1253.0,13.1227,713.493,6617.0,4.42,1.2,2023-08-15 20:53:47,2024-08-22 10:08:01,1.3809740359335374
6631.01,457446242,CANDIDATE,13h45m24.66s,206.35273,-57d19m52.62s,-57.331284,-9.18,-5.896,2460094.270096,3.4714821,3.245,9502.0,13.2477,1049.57,1585.0,12.716,690.045,6604.0,4.28,1.41,2023-08-15 20:53:47,2024-08-22 10:08:01,1.381214874185228
6632.01,292349703,CANDIDATE,14h45m42.17s,221.42572,-65d51m04.68s,-65.8513,-6.561,-7.466,2460085.93471,5.8778295,3.392,1326.0,11.2784,316.166,1174.0,11.5555,854.397,5965.0,3.43,3.34,2023-08-15 20:53:47,2024-08-22 10:08:01,1.0947525233569784
6633.01,38584799,CANDIDATE,04h15m45.06s,63.937745,-62d43m30.06s,-62.725017,-12.105,3.915,2460149.073884,6.5479496,2.331,988.0,2.28629,98.978,878.0,12.1821,197.121,4853.5,4.61,0.73,2023-08-15 20:53:47,2025-03-04 12:03:15,0.7915324817654001
6634.01,400491269,CANDIDATE,11h06m23.07s,166.596115,-66d42m12.03s,-66.703343,-6.54,-0.709,2460073.545149,23.136755,7.179,2514.0,9.05398,245.088,1102.0,11.2405,681.143,7723.0,4.08,2.04,2023-08-15 20:53:48,2024-08-22 10:08:01,1.824245804551124
6635.01,330424797,CANDIDATE,14h07m52.64s,211.969321,-60d37m12.73s,-60.620203,-7.027,-0.44,2460091.419966,8.6243051,5.584,9216.0,16.2074,3083.68,2076.0,12.363,700.825,7944.0,4.39,1.47,2023-08-15 20:53:48,2024-08-22 10:08:01,1.9340054374598799
6636.01,209054294,CANDIDATE,13h59m11.23s,209.796777,-54d45m46.54s,-54.762928,-7.079,4.577,2460092.869314,3.5171227,2.327,4327.0,14.6605,541.267,1343.0,12.3531,914.054,6386.0,3.88,2.16,2023-08-15 20:53:48,2024-08-22 10:08:01,1.2904183303808379
6637.01,256124756,ACTIVE PLANET CANDIDATE,13h18m18.51s,199.577115,-59d45m31.26s,-59.758683,-21.548,2.885,2460094.009392,2.231293,1.796,16216.0,15.38,621.755,1391.0,13.4658,782.642,6356.0,4.38,1.19,2023-08-15 20:53:48,2025-05-16 12:03:36,1.2385596975415698
6638.01,460316238,CANDIDATE,14h50m15.08s,222.562817,-49d35m46.38s,-49.596217,-8.327,-7.902,2460092.279142,4.140097,2.896,40878.0,16.9028,206.767,1056.0,13.4986,453.793,5359.0,4.57,0.82,2023-08-15 20:53:48,2024-08-22 10:08:01,0.910858102731908
6639.01,446918603,CANDIDATE,15h30m25.25s,232.605222,-67d56m19.67s,-67.938798,10.159,1.614,2460117.137039,8.0136668,4.056,7657.0,11.825,191.471,1036.0,12.4865,597.698,5831.0,4.17,1.4,2023-08-15 20:53:48,2024-08-22 10:08:01,1.0570099917110052
664.01,55092869,CONFIRMED,10h46m49.66s,161.706905,-09d23m57.71s,-9.399365,-79.091,-78.576,2459988.88442,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,7.3212,99.1596,5370.0,3.72765,2.7871499,2019-05-07 15:39:33,2023-04-13 10:10:01,1.5128423547880614
6640.01,167654347,CANDIDATE,06h50m09.76s,102.540676,-63d27m56.16s,-63.465599,10.318,40.495,2460128.654886,16.9356875,3.256,2618.0,3.59731,26.8131,633.0,12.392,201.413,4758.0,4.62,0.71,2023-08-15 20:53:48,2024-12-10 12:03:04,0.7661957147827951
6641.01,241525834,CANDIDATE,13h46m11.77s,206.54904,-53d21m25.87s,-53.357187,8.22,-11.375,2460092.673541,1.9647786,1.586,60692.0,15.9566,39.1755,696.0,14.85,297.833,3314.0,4.62,0.64,2023-08-15 20:53:48,2025-07-22 12:04:25,0.6225625169113923
6642.01,23111,CANDIDATE,14h38m09.59s,219.53997,-27d25m06.06s,-27.418351,-19.312,-3.935,2460093.397359,3.3421583,1.284,14573.0,16.3017,132.245,944.0,13.0934,850.423,6022.0,4.15,1.46,2023-08-15 20:53:48,2024-08-22 10:08:01,1.097813919032843
6643.01,332887363,CANDIDATE,14h25m17.24s,216.321837,-51d49m04.95s,-51.818041,-7.716,2.322,2460088.11645,4.8332515,4.323,5964.0,14.6312,907.188,1528.0,12.7886,1015.39,6431.0,3.9,2.11,2023-08-15 20:53:49,2024-08-22 10:08:01,1.2894007897191995
6644.01,149450435,CANDIDATE,05h40m20.1s,85.08377,-60d55m03.3s,-60.917584,-5.323,26.231,2460150.015347,42.7305626,5.591,2711.0,4.03815,10.2931,499.0,12.5687,308.178,5247.0,4.56,0.83,2023-08-15 20:53:49,2024-08-22 10:08:01,0.9119671734147544
6645.01,15827263,FALSE POSITIVE,18h42m01.41s,280.505862,+17d18m39.34s,17.310927,9.0,24.5,2460505.209665,3.9525732,2.378,857.0,10.541599999999999,363.6038948,1183.0274647,10.4263,364.963,4536.1,4.33,1.23975,2023-09-21 21:25:03,2024-08-30 10:08:01,1.198094998525787
6646.01,346855283,CANDIDATE,18h43m31.76s,280.882334,+20d33m38.43s,20.560674,-4.066,-8.512,2459763.657293,17.7505864,5.578,1395.0,4.72963,165.508,999.0,9.56062,191.472,6967.0,4.34,1.38,2023-09-21 21:27:05,2024-08-07 12:03:04,1.5190819173681072
6647.01,439943973,CANDIDATE,00h04m50.92s,1.21215,+42d52m05.51s,42.868196,89.054,7.333,2460606.995622,3.9963956,3.878,635.0,3.52475,736.757,1451.0,9.65566,174.397,5684.0,4.08,1.52,2023-09-21 21:30:24,2025-05-02 16:23:22,1.0127685281706353
6648.01,440150441,CANDIDATE,00h21m50.94s,5.462265,+42d46m14.3s,42.77064,-18.029,3.786,2459879.945252,20.86399,5.624,1040.0,3.8434,75.5957,821.0,9.99685,185.35,6153.0,4.35,1.2,2023-09-21 21:30:24,2024-01-26 12:02:43,1.1753995317528887
6649.01,258940847,CANDIDATE,00h36m49.97s,9.208188,+24d16m04.07s,24.267798,3.078,-45.825,2459881.362939,5.9867942,0.904,1170.0,10.5818,194.213,1040.0,9.7664,201.21,6336.4,4.26,1.37,2023-09-21 21:30:24,2024-01-26 12:02:43,1.2452718064799604
665.01,73723286,FALSE POSITIVE,10h22m32.91s,155.637125,-40d30m58.85s,-40.516347,38.971,-42.676,2458547.302488,14.066109,3.4744355,16514.0482965,21.5662738,153.0394528,897.0581591,9.1116,131.018,6157.0,4.20407,1.47641,2019-05-06 19:17:04,2023-10-25 16:02:02,1.2714725174616752
6650.01,64837857,CANDIDATE,22h35m13.28s,338.805332,+54d46m24.81s,54.773557,12.303,-0.578,2460582.711665,20.3292125,6.584,10524.0,14.2065,162.179,994.0,10.0252,237.169,6500.6,4.32,1.37,2023-09-21 21:30:24,2025-01-09 16:02:01,1.4297633343579335
6650.02,64837857,CANDIDATE,22h35m13.28s,338.805332,+54d46m24.81s,54.773557,12.303,-0.578,2460578.526718,30.5055627,6.967,1773.0,5.65993,221.595,1074.0,10.0252,237.169,6500.6,4.32,1.37,2025-01-09 23:38:23,2025-01-09 16:02:01,1.4297633343579335
6650.03,64837857,CANDIDATE,22h35m13.28s,338.805332,+54d46m24.81s,54.773557,12.303,-0.578,2460599.086821,8.9965133,2.842,988.0,4.26079,160.463,991.0,10.0252,237.169,6500.6,4.32,1.37,2025-01-09 23:38:23,2025-01-09 16:02:01,1.4297633343579335
6650.04,64837857,CANDIDATE,22h35m13.28s,338.805332,+54d46m24.81s,54.773557,12.303,-0.578,2459878.034895,4.09416135,6.426,1437.0,5.18833,77.417,826.0,10.0252,237.169,6500.6,4.32,1.37,2025-01-09 23:38:23,2025-01-09 16:02:01,1.4297633343579335
6651.01,174328045,CONFIRMED,01h03m09.26s,15.78859,+35d23m20.55s,35.389041,10.396,-21.221,2460601.085824,5.0569708,3.401,795.0,5.09264,376.594,1227.0,9.60892,212.128,5818.9,3.95,1.8,2023-09-21 21:30:24,2025-05-02 16:23:22,1.0528537091761092
6652.01,283884522,CANDIDATE,00h08m51.36s,2.214012,+33d52m43.52s,33.878756,67.251,-40.142,2459881.334131,3.8388774,2.391,350.0,1.94873,370.484,1222.0,9.1993,97.8683,5745.0,4.44,1.01,2023-09-21 21:30:25,2024-10-10 12:02:56,1.0243910344580924
6653.01,150901009,CANDIDATE,00h16m43.79s,4.182463,+20d51m24.35s,20.856765,382.957,15.335,2459856.471891,4.09416135,2.623,1000.0,2.4364,60.1386,775.0,9.1129,50.2297,4859.0,4.59,0.75,2023-09-21 21:30:25,2025-04-22 12:03:00,0.7978946407780463
6654.01,278726770,CANDIDATE,06h37m38.87s,99.411971,-57d05m14.25s,-57.087293,5.936,9.719,2460174.245053,9.5160627,1.832,487.0,17.807,23.0984,610.0,10.1032,673.028,4481.6,4.33,8.18,2023-09-21 21:31:26,2025-08-21 12:03:43,52.159044697664626
6655.01,304690618,CANDIDATE,18h32m06.86s,278.028578,-67d39m52.2s,-67.664501,1.613,-37.935,2460116.080516,6.8672313,2.858,732.0,2.31017,123.542,928.0,10.1763,127.16,5564.0,4.51,0.91,2023-09-21 21:31:27,2023-09-22 12:03:21,0.9770252910585511
6655.02,304690618,CANDIDATE,18h32m06.86s,278.028578,-67d39m52.2s,-67.664501,1.613,-37.935,2460110.487904,12.9587054,3.598,1007.0,2.49711,61.6019,780.0,10.1763,127.16,5564.0,4.51,0.91,2023-09-21 21:31:27,2023-09-22 12:03:21,0.9770252910585511
6656.01,262457587,FALSE ALARM,15h15m21.7s,228.840425,-70d31m57.22s,-70.532562,-1.59,-3.4545,2460123.325734,0.8219599,2.147,17968.0,10.541599999999999,884.027,1519.0,10.318,364.963,3866.3,4.33,1.23975,2023-09-21 21:31:27,2023-10-06 12:02:52,1.198094998525787
6657.01,96475638,CANDIDATE,17h39m52.05s,264.966891,-50d34m29.37s,-50.574825,-18.565,-47.494,2460115.228364,4.0610981,1.964,558.0,2.57627,306.57,1165.0,8.5861,96.6949,6193.0,4.38,1.16,2023-09-21 21:31:27,2025-01-16 12:03:04,1.1768984739862554
6658.01,292221593,CANDIDATE,18h34m43.35s,278.680624,-65d57m11.48s,-65.95319,17.99,-33.993,2460124.089204,5.6494351,5.214,200.0,3.74551,730.055,1448.0,8.641,280.1428,5764.0,4.33,2.95,2023-09-21 21:31:27,2023-09-22 12:03:21,6.7837065548601805
6659.01,272768631,CANDIDATE,18h33m38.78s,278.41157,-35d20m52.95s,-35.348041,66.532,-37.671,2460121.676241,7.3120981,1.428,1655.0,3.45268,58.7812,771.0,10.2443,101.511,5159.0,4.57,0.8,2023-09-21 21:31:28,2024-09-12 12:02:47,0.8669678550690381
666.01,82128636,ACTIVE PLANET CANDIDATE,08h16m26.48s,124.110352,-46d25m47.34s,-46.429818,-15.594,14.876,2458521.504167,7.4760689,1.5699592,1443.0305627,14.1742091,1663.7503613,1628.8901244,8.8252,237.035,6680.0,4.20036,2.3351099,2019-05-06 19:17:04,2025-08-28 16:00:01,3.153535116270772
6660.01,468178519,CANDIDATE,20h57m31.48s,314.381155,-86d36m37.91s,-86.61053,19.428,-31.796,2460097.764118,2.9852193,3.7760499,12776.05708,17.0487122,1524.9617185,1593.8024312,12.0054,522.201,6116.0,4.15621,1.48347,2023-09-21 21:32:48,2024-12-05 16:02:02,1.1497159527519645
6661.01,355895977,CANDIDATE,12h43m04.64s,190.769321,+61d36m06.26s,61.601738,-14.233,-40.079,2459425.19571,10.5789534,2.8444195,1530.5878174,3.0009044,45.8125278,663.5380216,11.7085,190.991,5164.0,4.61221,0.765045,2023-09-21 21:33:46,2024-03-26 12:03:01,0.8737898257261756
6662.01,418343229,CANDIDATE,05h39m25.44s,84.856001,+74d46m02.68s,74.767411,9.908,-147.285,2458816.18615,0.2939493,0.5422359,746.4231884,0.9372852,363.4366793,1113.594144,10.8861,21.182,3359.0,4.89202,0.33188,2023-09-21 21:33:46,2024-12-04 12:02:50,0.3131880509695124
6663.01,415732733,CANDIDATE,09h28m07.51s,142.031271,+78d56m41.11s,78.944752,9.295,-15.039,2459598.653805,4.09416135,7.1157207,3065.8159708,5.6562862,1.7268018,292.3683615,10.594,393.5746,6487.0,4.438,1.0,2023-09-21 21:33:46,2025-07-22 12:04:25,0.999592574439681
6664.01,147561732,CANDIDATE,09h32m32.97s,143.137378,+69d43m46.14s,69.729484,-32.041,-40.8,2459391.966673,4.09416135,18.1537085,1602.3801725,9.531746,2.946782,334.1617606,8.03278,157.48,6534.0,3.84827,2.2886801,2023-09-21 21:33:46,2024-01-26 12:02:43,1.3466762723761223
6665.01,192014454,CANDIDATE,06h55m37.65s,103.906879,+42d02m34.55s,42.042931,-86.125,-92.025,2458847.263963,735.797917,5.9484218,479.47449,2.7674128,0.6531366,229.2824174,8.89177,109.972,5972.63,4.28725,1.24541,2023-09-21 21:33:46,2024-01-26 12:02:43,1.0957152809214183
6666.01,256429408,CANDIDATE,21h40m00.78s,325.003248,+69d05m11.8s,69.086612,-1.641,37.14,2458962.161311,4.09416135,16.657231,789.17357,4.5545799,8.5317587,435.8924938,8.43041,126.959,6477.0,4.16898,1.56674,2023-09-21 21:33:47,2023-09-24 12:03:22,1.320677819770102
6667.01,161169240,ACTIVE PLANET CANDIDATE,22h37m25.88s,339.35783,-53d19m08.58s,-53.31905,70.376,-63.345,2459083.310651,4.09416135,6.6621453,5126.8337118,8.6506071,72.9167674,745.2922434,12.122,466.165,5952.0,4.32279,1.19221,2023-09-21 21:33:47,2024-03-28 10:08:02,1.0897290835010143
6668.01,206361691,CANDIDATE,23h46m30.85s,356.628534,-48d57m28.82s,-48.958006,-84.295,29.532,2458363.222084,718.652003,14.6548943,479.4666113,3.447372,0.8549995,245.2512392,8.3408,98.2118,6002.0,4.1943,1.3949,2023-09-21 21:33:47,2024-09-12 12:02:47,1.1097091572426916
6669.01,333736132,CANDIDATE,11h21m06.32s,170.276336,-26d03m59.82s,-26.066616,-43.452,-13.511,2459283.547474,731.9966539,2.892543,16102.9689949,10.6774533,9.8437073,451.7617145,12.0742,183.078,4722.0,4.55866,0.756773,2023-09-21 21:33:47,2025-07-22 12:04:25,0.7558128638099204
667.01,101955023,CONFIRMED,10h14m50.18s,153.70907,-47d09m17.77s,-47.154936,-1053.98,414.3,2459280.989404,1.6289322,0.809276,2512.1192447,1.2145664,20.9593189,545.7126746,10.8372,12.613,3202.0,4.86375,0.226407,2019-05-07 15:39:33,2021-10-29 12:59:15,0.13656918621553
6670.01,126797048,CANDIDATE,09h08m11.2s,137.046678,-50d36m49.53s,-50.613758,-6.462,-26.792,2459284.365229,4.09416135,22.9026501,2389.5186523,9.3912424,2.1568906,309.0841804,8.8855,187.473,7271.0,4.15114,1.7819099,2023-09-21 21:33:47,2023-09-24 12:03:22,1.6395871377184719
6671.01,53843023,CANDIDATE,21h50m33.33s,327.638875,-26d33m23.44s,-26.556512,9.312,-13.399,2458328.036098,4.09416135,2.4755873,1566.5840348,3.1919762,16.5103821,514.1135268,10.3852,92.1219,4713.0,4.49053,0.815268,2023-09-21 21:33:47,2025-01-16 12:03:04,0.7498144638980333
6672.01,331644554,CANDIDATE,22h02m12.73s,330.55306,+47d05m25.27s,47.090352,5.18,0.855,2458757.026893,4.09416135,6.6644694,1352.2809088,6.3590858,1.8314743,296.7016455,9.61487,323.808,8450.0,4.31188,1.67454,2023-09-21 21:33:47,2024-08-07 12:03:04,2.0964961702247202
6673.01,99989903,CANDIDATE,11h29m01.97s,172.258188,+63d34m24.99s,63.573608,105.38,29.96,2458703.010134,19.7468103,7.1658967,276.3656087,2.6201221,125.152068,853.059369,7.2861,68.305,6439.2,4.25521,1.4073499,2023-09-21 21:33:48,2024-03-26 12:03:01,1.299682270117041
6674.01,452920657,CANDIDATE,00h33m20.24s,8.334322,+59d06m35.72s,59.109923,22.964,16.086,2458810.577102,4.09416135,5.1715272,12885.3671957,11.6792669,15.6664583,507.4140128,12.6973,153.244,3907.0,4.59828,0.663933,2023-09-21 21:33:48,2024-01-26 12:02:43,0.6373111721987536
6675.01,141522677,CANDIDATE,06h46m11.26s,101.546921,+78d30m17.1s,78.50475,3.334,11.959,2459410.616258,4.09416135,5.4653921,1323.0928698,6.1245707,1.5465501,284.4204055,9.40853,175.659,6608.0,4.32886,1.3326,2023-09-21 21:33:48,2024-01-26 12:02:43,1.3806469541420137
6676.01,423360793,CANDIDATE,00h59m36.46s,14.901911,-01d19m34.94s,-1.326372,109.283,2.856,2458397.063928,22.6957088,5.3266755,309.0178416,2.2731788,69.1573302,735.4942881,7.848,70.1908,5988.0,4.28183,1.2555,2023-09-21 21:33:48,2024-11-18 16:02:01,1.0997309694646484
6677.01,62085710,CANDIDATE,19h21m53.26s,290.471912,-46d52m29.85s,-46.874959,11.675,-10.929,2460149.234691,5.4496736,0.203,917.0,8.32098,2.08998,334.0,10.4679,340.52,6760.0,4.21,1.57,2023-09-21 21:34:49,2024-09-12 12:02:47,1.4575461884617509
6678.01,253864764,CANDIDATE,18h54m08.71s,283.536275,-36d39m24.7s,-36.65686,22.8,-68.749,2460149.83497,3.4268387,1.288,844.0,2.12571,94.0962,867.0,8.8688,44.8496,4794.0,4.55,0.77,2023-09-21 21:34:50,2024-09-12 12:02:47,0.7670160850642853
6679.01,344034178,CANDIDATE,19h04m34.14s,286.14225,-55d20m50.41s,-55.347336,-12.415,-10.896,2460128.277222,2.3170053,1.122279,1719.0971731,4.4811227,739.5821823,1330.0450754,10.7742,186.982,5542.0,4.438,1.0432,2023-09-21 21:35:29,2023-09-22 12:03:21,1.0878228525173916
668.01,102195674,ACTIVE PLANET CANDIDATE,10h16m46.02s,154.191741,-42d33m32.66s,-42.559071,-20.767,-3.744,2459283.065609,4.3787302,3.827504,30199.2684097,21.696241,644.3692254,1285.0009455,11.3425,344.134,6159.0,4.37691,1.22606,2019-05-07 15:39:33,2021-10-29 12:59:15,1.3054386571013834
6680.01,6898572,CANDIDATE,19h01m47.97s,285.449882,-50d03m42.16s,-50.06171,3.374,-10.16,2460130.649376,4.3816966,5.601621,2801.3182472,10.8739335,2221.0308758,1750.8881304,10.6264,477.776,6875.0,4.01141,1.99491,2023-09-21 21:35:30,2023-09-22 12:03:21,1.4896342048007116
6681.01,425817867,CONFIRMED,20h23m29.38s,305.872437,-44d03m31.32s,-44.0587,-40.976,-52.291,2460129.98959,3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,12.0491,274.96,5443.0,4.54284,0.863922,2023-09-21 21:35:30,2023-09-24 12:03:22,0.9497560930655913
